testing_image_path,reference_image_label,testing_image_label
../AID_test/Viaduct/viaduct_343.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_13.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_162.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_32.jpg,Viaduct,School
../AID_test/Viaduct/viaduct_391.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_260.jpg,Viaduct,Airport
../AID_test/Viaduct/viaduct_277.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_212.jpg,Viaduct,Pond
../AID_test/Viaduct/viaduct_386.jpg,Viaduct,RailwayStation
../AID_test/Viaduct/viaduct_300.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_203.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_122.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_29.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_81.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_311.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_230.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_145.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_317.jpg,Viaduct,Airport
../AID_test/Viaduct/viaduct_64.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_232.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_263.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_286.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_207.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_289.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_269.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_99.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_156.jpg,Viaduct,Pond
../AID_test/Viaduct/viaduct_113.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_296.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_183.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_256.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_376.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_18.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_102.jpg,Viaduct,Port
../AID_test/Viaduct/viaduct_362.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_184.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_320.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_47.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_398.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_148.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_103.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_342.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_17.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_221.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_111.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_52.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_267.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_268.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_174.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_48.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_420.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_116.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_70.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_239.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_108.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_33.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_336.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_238.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_45.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_2.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_356.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_367.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_27.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_115.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_28.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_307.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_330.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_173.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_368.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_338.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_131.jpg,Viaduct,RailwayStation
../AID_test/Viaduct/viaduct_42.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_369.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_82.jpg,Viaduct,BaseballField
../AID_test/Viaduct/viaduct_24.jpg,Viaduct,Viaduct
../AID_test/Viaduct/viaduct_318.jpg,Viaduct,Viaduct
../AID_test/BareLand/bareland_275.jpg,BareLand,Desert
../AID_test/BareLand/bareland_155.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_294.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_134.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_274.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_246.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_86.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_125.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_217.jpg,BareLand,StorageTanks
../AID_test/BareLand/bareland_60.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_239.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_158.jpg,BareLand,Desert
../AID_test/BareLand/bareland_160.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_46.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_9.jpg,BareLand,Desert
../AID_test/BareLand/bareland_67.jpg,BareLand,Park
../AID_test/BareLand/bareland_156.jpg,BareLand,River
../AID_test/BareLand/bareland_20.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_235.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_143.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_47.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_248.jpg,BareLand,River
../AID_test/BareLand/bareland_273.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_252.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_44.jpg,BareLand,Desert
../AID_test/BareLand/bareland_285.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_30.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_228.jpg,BareLand,Beach
../AID_test/BareLand/bareland_3.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_203.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_17.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_152.jpg,BareLand,BaseballField
../AID_test/BareLand/bareland_270.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_226.jpg,BareLand,SparseResidential
../AID_test/BareLand/bareland_139.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_278.jpg,BareLand,Mountain
../AID_test/BareLand/bareland_288.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_243.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_116.jpg,BareLand,Desert
../AID_test/BareLand/bareland_136.jpg,BareLand,River
../AID_test/BareLand/bareland_70.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_71.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_2.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_18.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_215.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_180.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_65.jpg,BareLand,Desert
../AID_test/BareLand/bareland_61.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_121.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_8.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_284.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_11.jpg,BareLand,Desert
../AID_test/BareLand/bareland_293.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_269.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_40.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_199.jpg,BareLand,Desert
../AID_test/BareLand/bareland_189.jpg,BareLand,Park
../AID_test/BareLand/bareland_32.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_283.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_247.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_197.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_78.jpg,BareLand,River
../AID_test/BareLand/bareland_142.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_161.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_69.jpg,BareLand,Desert
../AID_test/BareLand/bareland_100.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_88.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_140.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_210.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_184.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_91.jpg,BareLand,StorageTanks
../AID_test/BareLand/bareland_196.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_110.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_221.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_113.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_133.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_267.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_106.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_198.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_135.jpg,BareLand,River
../AID_test/BareLand/bareland_272.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_297.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_209.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_21.jpg,BareLand,BaseballField
../AID_test/BareLand/bareland_123.jpg,BareLand,Beach
../AID_test/BareLand/bareland_22.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_39.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_173.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_141.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_182.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_256.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_98.jpg,BareLand,Desert
../AID_test/BareLand/bareland_7.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_244.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_68.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_295.jpg,BareLand,Airport
../AID_test/BareLand/bareland_223.jpg,BareLand,Desert
../AID_test/BareLand/bareland_183.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_219.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_207.jpg,BareLand,Meadow
../AID_test/BareLand/bareland_120.jpg,BareLand,Center
../AID_test/BareLand/bareland_162.jpg,BareLand,River
../AID_test/BareLand/bareland_50.jpg,BareLand,Desert
../AID_test/BareLand/bareland_241.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_268.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_92.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_253.jpg,BareLand,Industrial
../AID_test/BareLand/bareland_227.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_167.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_306.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_76.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_117.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_255.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_171.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_193.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_238.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_245.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_205.jpg,BareLand,Playground
../AID_test/BareLand/bareland_166.jpg,BareLand,Airport
../AID_test/BareLand/bareland_212.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_130.jpg,BareLand,River
../AID_test/BareLand/bareland_89.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_307.jpg,BareLand,BareLand
../AID_test/BareLand/bareland_10.jpg,BareLand,BareLand
../AID_test/Farmland/farmland_52.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_369.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_118.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_333.jpg,Farmland,BareLand
../AID_test/Farmland/farmland_295.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_358.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_79.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_311.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_121.jpg,Farmland,Playground
../AID_test/Farmland/farmland_184.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_299.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_111.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_280.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_217.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_275.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_2.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_126.jpg,Farmland,Stadium
../AID_test/Farmland/farmland_359.jpg,Farmland,Airport
../AID_test/Farmland/farmland_35.jpg,Farmland,Industrial
../AID_test/Farmland/farmland_305.jpg,Farmland,Playground
../AID_test/Farmland/farmland_147.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_291.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_323.jpg,Farmland,Center
../AID_test/Farmland/farmland_342.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_179.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_262.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_29.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_91.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_81.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_146.jpg,Farmland,Playground
../AID_test/Farmland/farmland_115.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_66.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_162.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_150.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_246.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_46.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_346.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_74.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_104.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_83.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_58.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_216.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_288.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_103.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_195.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_17.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_364.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_351.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_306.jpg,Farmland,Beach
../AID_test/Farmland/farmland_193.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_37.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_113.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_65.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_144.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_134.jpg,Farmland,Playground
../AID_test/Farmland/farmland_95.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_13.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_106.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_69.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_355.jpg,Farmland,Stadium
../AID_test/Farmland/farmland_34.jpg,Farmland,Square
../AID_test/Farmland/farmland_348.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_165.jpg,Farmland,Airport
../AID_test/Farmland/farmland_14.jpg,Farmland,RailwayStation
../AID_test/Farmland/farmland_56.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_41.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_255.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_325.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_82.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_175.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_296.jpg,Farmland,Desert
../AID_test/Farmland/farmland_350.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_61.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_241.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_248.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_343.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_21.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_26.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_98.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_290.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_265.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_226.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_100.jpg,Farmland,Airport
../AID_test/Farmland/farmland_178.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_308.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_227.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_256.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_18.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_6.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_250.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_363.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_229.jpg,Farmland,RailwayStation
../AID_test/Farmland/farmland_53.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_182.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_360.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_300.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_345.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_191.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_155.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_142.jpg,Farmland,Industrial
../AID_test/Farmland/farmland_307.jpg,Farmland,Beach
../AID_test/Farmland/farmland_312.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_76.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_301.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_278.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_251.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_242.jpg,Farmland,River
../AID_test/Farmland/farmland_164.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_205.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_50.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_158.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_152.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_125.jpg,Farmland,Stadium
../AID_test/Farmland/farmland_237.jpg,Farmland,Pond
../AID_test/Farmland/farmland_168.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_353.jpg,Farmland,Bridge
../AID_test/Farmland/farmland_90.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_336.jpg,Farmland,Airport
../AID_test/Farmland/farmland_31.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_264.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_132.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_293.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_129.jpg,Farmland,Industrial
../AID_test/Farmland/farmland_166.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_279.jpg,Farmland,Desert
../AID_test/Farmland/farmland_276.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_102.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_194.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_267.jpg,Farmland,BareLand
../AID_test/Farmland/farmland_304.jpg,Farmland,Pond
../AID_test/Farmland/farmland_145.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_297.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_332.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_281.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_328.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_238.jpg,Farmland,Airport
../AID_test/Farmland/farmland_154.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_15.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_11.jpg,Farmland,Pond
../AID_test/Farmland/farmland_303.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_294.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_77.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_75.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_274.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_36.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_313.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_89.jpg,Farmland,Farmland
../AID_test/Farmland/farmland_22.jpg,Farmland,Farmland
../AID_test/Desert/desert_130.jpg,Desert,BareLand
../AID_test/Desert/desert_36.jpg,Desert,Desert
../AID_test/Desert/desert_32.jpg,Desert,Playground
../AID_test/Desert/desert_27.jpg,Desert,RailwayStation
../AID_test/Desert/desert_278.jpg,Desert,Desert
../AID_test/Desert/desert_194.jpg,Desert,Desert
../AID_test/Desert/desert_256.jpg,Desert,BareLand
../AID_test/Desert/desert_124.jpg,Desert,Desert
../AID_test/Desert/desert_33.jpg,Desert,Desert
../AID_test/Desert/desert_255.jpg,Desert,Desert
../AID_test/Desert/desert_191.jpg,Desert,Desert
../AID_test/Desert/desert_234.jpg,Desert,Meadow
../AID_test/Desert/desert_54.jpg,Desert,Desert
../AID_test/Desert/desert_238.jpg,Desert,Desert
../AID_test/Desert/desert_135.jpg,Desert,Desert
../AID_test/Desert/desert_57.jpg,Desert,Desert
../AID_test/Desert/desert_106.jpg,Desert,Desert
../AID_test/Desert/desert_22.jpg,Desert,Desert
../AID_test/Desert/desert_123.jpg,Desert,Beach
../AID_test/Desert/desert_110.jpg,Desert,BareLand
../AID_test/Desert/desert_216.jpg,Desert,Desert
../AID_test/Desert/desert_155.jpg,Desert,Desert
../AID_test/Desert/desert_65.jpg,Desert,Desert
../AID_test/Desert/desert_122.jpg,Desert,Desert
../AID_test/Desert/desert_231.jpg,Desert,BareLand
../AID_test/Desert/desert_1.jpg,Desert,Desert
../AID_test/Desert/desert_215.jpg,Desert,Meadow
../AID_test/Desert/desert_239.jpg,Desert,Desert
../AID_test/Desert/desert_167.jpg,Desert,Desert
../AID_test/Desert/desert_164.jpg,Desert,Meadow
../AID_test/Desert/desert_230.jpg,Desert,Desert
../AID_test/Desert/desert_71.jpg,Desert,Desert
../AID_test/Desert/desert_203.jpg,Desert,RailwayStation
../AID_test/Desert/desert_150.jpg,Desert,Desert
../AID_test/Desert/desert_78.jpg,Desert,Desert
../AID_test/Desert/desert_254.jpg,Desert,Desert
../AID_test/Desert/desert_159.jpg,Desert,Desert
../AID_test/Desert/desert_37.jpg,Desert,Desert
../AID_test/Desert/desert_75.jpg,Desert,BareLand
../AID_test/Desert/desert_58.jpg,Desert,Desert
../AID_test/Desert/desert_92.jpg,Desert,Desert
../AID_test/Desert/desert_211.jpg,Desert,Desert
../AID_test/Desert/desert_202.jpg,Desert,Desert
../AID_test/Desert/desert_158.jpg,Desert,Desert
../AID_test/Desert/desert_72.jpg,Desert,Desert
../AID_test/Desert/desert_253.jpg,Desert,Desert
../AID_test/Desert/desert_69.jpg,Desert,Desert
../AID_test/Desert/desert_213.jpg,Desert,Desert
../AID_test/Desert/desert_117.jpg,Desert,Desert
../AID_test/Desert/desert_270.jpg,Desert,Desert
../AID_test/Desert/desert_133.jpg,Desert,Desert
../AID_test/Desert/desert_208.jpg,Desert,Desert
../AID_test/Desert/desert_143.jpg,Desert,BareLand
../AID_test/Desert/desert_129.jpg,Desert,Desert
../AID_test/Desert/desert_46.jpg,Desert,Desert
../AID_test/Desert/desert_283.jpg,Desert,Desert
../AID_test/Desert/desert_233.jpg,Desert,Desert
../AID_test/Desert/desert_298.jpg,Desert,Desert
../AID_test/Desert/desert_115.jpg,Desert,Desert
../AID_test/Desert/desert_139.jpg,Desert,Desert
../AID_test/Desert/desert_15.jpg,Desert,Desert
../AID_test/Desert/desert_120.jpg,Desert,Desert
../AID_test/Desert/desert_294.jpg,Desert,Desert
../AID_test/Desert/desert_282.jpg,Desert,Desert
../AID_test/Desert/desert_276.jpg,Desert,Port
../AID_test/Desert/desert_148.jpg,Desert,Desert
../AID_test/Desert/desert_35.jpg,Desert,Desert
../AID_test/Desert/desert_195.jpg,Desert,Desert
../AID_test/Desert/desert_225.jpg,Desert,Desert
../AID_test/Desert/desert_252.jpg,Desert,Desert
../AID_test/Desert/desert_8.jpg,Desert,BareLand
../AID_test/Desert/desert_140.jpg,Desert,Desert
../AID_test/Desert/desert_119.jpg,Desert,Desert
../AID_test/Desert/desert_128.jpg,Desert,Desert
../AID_test/Desert/desert_111.jpg,Desert,Desert
../AID_test/Desert/desert_125.jpg,Desert,Desert
../AID_test/Desert/desert_219.jpg,Desert,Desert
../AID_test/Desert/desert_274.jpg,Desert,Desert
../AID_test/Desert/desert_285.jpg,Desert,Desert
../AID_test/Desert/desert_196.jpg,Desert,Desert
../AID_test/Desert/desert_141.jpg,Desert,Desert
../AID_test/Desert/desert_116.jpg,Desert,Desert
../AID_test/Desert/desert_98.jpg,Desert,BareLand
../AID_test/Desert/desert_156.jpg,Desert,River
../AID_test/Desert/desert_63.jpg,Desert,Desert
../AID_test/Desert/desert_269.jpg,Desert,Mountain
../AID_test/Desert/desert_293.jpg,Desert,StorageTanks
../AID_test/Desert/desert_38.jpg,Desert,Desert
../AID_test/Desert/desert_28.jpg,Desert,Desert
../AID_test/Desert/desert_183.jpg,Desert,Desert
../AID_test/Desert/desert_232.jpg,Desert,Desert
../AID_test/Desert/desert_5.jpg,Desert,Desert
../AID_test/Desert/desert_205.jpg,Desert,Viaduct
../AID_test/Desert/desert_2.jpg,Desert,Desert
../AID_test/Desert/desert_95.jpg,Desert,Desert
../AID_test/Desert/desert_177.jpg,Desert,Desert
../AID_test/Desert/desert_85.jpg,Desert,Desert
../AID_test/Desert/desert_126.jpg,Desert,Desert
../AID_test/Desert/desert_287.jpg,Desert,Desert
../AID_test/Desert/desert_82.jpg,Desert,BareLand
../AID_test/Desert/desert_100.jpg,Desert,Desert
../AID_test/Desert/desert_51.jpg,Desert,Desert
../AID_test/Desert/desert_166.jpg,Desert,Desert
../AID_test/Desert/desert_42.jpg,Desert,Desert
../AID_test/Desert/desert_59.jpg,Desert,Desert
../AID_test/Desert/desert_89.jpg,Desert,Desert
../AID_test/Desert/desert_127.jpg,Desert,Meadow
../AID_test/Desert/desert_81.jpg,Desert,Desert
